,id,timestamp,pmv,ppd,co2,pm25,pm10,temp,hr,voc,co,no2,c2h5ch,idnodo,temp(K),pm25-clasificacion,13.0,14.0,15.0,16.0,17.0,18.0,disconformidad-19%,disconformidad-20%,disconformidad-21%,disconformidad-22%
391,5636462,2022-06-30 08:14:00,0.69,15.0,1.0,3.8,6.0,26.7,49.7,0.9047619047619048,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.84999999999997,Bajo,0,0,1,0,0,0,0,0,0,0
392,5636442,2022-06-30 08:13:00,0.69,15.0,1.0,3.6,5.9,26.7,49.6,0.9047619047619048,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.84999999999997,Bajo,0,0,1,0,0,0,0,0,0,0
393,5636422,2022-06-30 08:12:00,0.69,15.0,1.0,3.7,5.4,26.7,49.6,0.9047619047619048,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.84999999999997,Bajo,0,0,1,0,0,0,0,0,0,0
394,5636402,2022-06-30 08:11:00,0.69,15.0,1.0,3.3,5.3,26.7,49.6,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.84999999999997,Bajo,0,0,1,0,0,0,0,0,0,0
395,5636382,2022-06-30 08:10:00,0.69,15.0,1.0,3.8,6.2,26.7,49.6,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9035087719298246,fdba37,299.84999999999997,Bajo,0,0,1,0,0,0,0,0,0,0
396,5636362,2022-06-30 08:09:00,0.66,14.0,1.0,3.7,6.3,26.6,49.5,0.9047619047619048,0.7439613526570049,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
397,5636342,2022-06-30 08:08:00,0.66,14.0,1.0,3.6,7.3,26.6,49.6,0.9047619047619048,0.7294685990338164,0.9019607843137255,0.9035087719298246,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
398,5636322,2022-06-30 08:06:00,0.66,14.0,1.0,3.9,5.8,26.6,49.5,0.9523809523809523,0.7391304347826088,0.9019607843137255,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
399,5636302,2022-06-30 08:05:00,0.66,14.0,1.0,4.1,6.8,26.6,49.7,0.9523809523809523,0.7391304347826088,0.9019607843137255,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
400,5636282,2022-06-30 08:04:00,0.66,14.0,1.0,3.7,5.3,26.6,49.8,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
401,5636262,2022-06-30 08:03:00,0.66,14.0,1.0,3.9,5.6,26.6,49.7,0.9047619047619048,0.7439613526570049,0.8823529411764706,0.9035087719298246,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
402,5636242,2022-06-30 08:02:00,0.66,14.0,1.0,3.7,5.4,26.6,49.6,0.9047619047619048,0.7391304347826088,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
403,5636222,2022-06-30 08:01:00,0.66,14.0,1.0,3.9,5.5,26.6,49.7,0.9047619047619048,0.7342995169082126,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
404,5636202,2022-06-30 08:00:00,0.66,14.0,1.0,3.9,5.5,26.6,49.7,0.9047619047619048,0.7342995169082126,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
405,5636182,2022-06-30 07:59:00,0.66,14.0,1.0,3.8,6.0,26.6,49.8,0.9523809523809523,0.7294685990338164,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
406,5636162,2022-06-30 07:58:00,0.66,14.0,1.0,3.9,5.3,26.6,49.8,0.9047619047619048,0.7439613526570049,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
407,5636142,2022-06-30 07:57:00,0.67,14.0,1.0,4.0,6.4,26.6,49.9,0.9523809523809523,0.7391304347826088,0.8823529411764706,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
408,5636122,2022-06-30 07:56:00,0.66,14.0,1.0,4.1,6.1,26.6,49.8,0.9047619047619048,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
409,5636102,2022-06-30 07:55:00,0.63,13.0,1.0,4.2,6.9,26.5,49.8,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
410,5636082,2022-06-30 07:54:00,0.63,13.0,1.0,4.0,6.0,26.5,49.7,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
411,5636062,2022-06-30 07:53:00,0.63,13.0,1.0,4.4,6.3,26.5,49.8,0.9523809523809523,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
412,5636042,2022-06-30 07:52:00,0.63,13.0,1.0,4.1,5.4,26.5,49.8,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
413,5636022,2022-06-30 07:51:00,0.63,13.0,1.0,4.2,6.2,26.5,49.9,0.9047619047619048,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
414,5636002,2022-06-30 07:50:00,0.64,13.0,1.0,3.9,5.9,26.5,50.0,0.9047619047619048,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
415,5635982,2022-06-30 07:49:00,0.6,13.0,1.0,4.4,7.1,26.4,49.9,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
416,5635962,2022-06-30 07:48:00,0.64,13.0,1.0,4.4,6.6,26.5,50.1,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9122807017543859,fdba37,299.65,Bajo,1,0,0,0,0,0,0,0,0,0
417,5635942,2022-06-30 07:47:00,0.64,14.0,1.0,4.5,6.3,26.5,50.2,0.9523809523809523,0.7681159420289856,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,0,1,0,0,0,0,0,0,0,0
418,5635922,2022-06-30 07:46:00,0.64,14.0,1.0,4.1,5.7,26.5,50.2,0.9523809523809523,0.7681159420289856,0.9019607843137255,0.9122807017543859,fdba37,299.65,Bajo,0,1,0,0,0,0,0,0,0,0
419,5635902,2022-06-30 07:45:00,0.61,13.0,1.0,5.0,7.0,26.4,50.2,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
420,5635882,2022-06-30 07:44:00,0.61,13.0,1.0,4.3,6.2,26.4,50.5,0.9523809523809523,0.7681159420289856,0.8823529411764706,0.9210526315789473,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
421,5635862,2022-06-30 07:42:00,0.61,13.0,1.0,4.9,7.4,26.4,50.4,0.9523809523809523,0.7826086956521741,0.8823529411764706,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
422,5635842,2022-06-30 07:41:00,0.61,13.0,1.0,5.1,8.0,26.4,50.5,0.9523809523809523,0.7777777777777779,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
423,5635822,2022-06-30 07:40:00,0.61,13.0,1.0,5.3,7.7,26.4,50.6,0.9523809523809523,0.7874396135265701,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
424,5635802,2022-06-30 07:39:00,0.61,13.0,1.0,5.3,8.7,26.4,50.4,0.9523809523809523,0.7874396135265701,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
425,5635782,2022-06-30 07:38:00,0.61,13.0,1.0,5.5,10.3,26.4,50.3,0.9523809523809523,0.7826086956521741,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Bajo,1,0,0,0,0,0,0,0,0,0
426,5635762,2022-06-30 07:37:00,0.61,13.0,1.0,5.8,8.5,26.4,50.2,0.9523809523809523,0.7777777777777779,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
427,5635742,2022-06-30 07:36:00,0.61,13.0,1.0,6.0,9.2,26.4,50.2,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9210526315789473,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
428,5635721,2022-06-30 07:35:00,0.61,13.0,1.0,6.0,9.4,26.4,50.3,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
429,5635701,2022-06-30 07:34:00,0.61,13.0,1.0,5.7,8.0,26.4,50.4,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9035087719298246,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
430,5635681,2022-06-30 07:33:00,0.61,13.0,1.0,6.3,9.8,26.4,50.2,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
431,5635661,2022-06-30 07:32:00,0.61,13.0,1.0,5.8,11.3,26.4,50.2,0.9523809523809523,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
432,5635641,2022-06-30 07:31:00,0.61,13.0,1.0,6.4,9.5,26.4,50.2,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
433,5635621,2022-06-30 07:30:00,0.61,13.0,1.0,6.3,9.0,26.4,50.2,0.9523809523809523,0.7391304347826088,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
434,5635601,2022-06-30 07:29:00,0.61,13.0,1.0,6.4,13.0,26.4,50.1,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
435,5635581,2022-06-30 07:28:00,0.61,13.0,1.0,6.6,10.4,26.4,50.2,0.9523809523809523,0.7294685990338164,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
436,5635561,2022-06-30 07:27:00,0.61,13.0,1.0,6.4,9.6,26.4,50.3,0.9523809523809523,0.7439613526570049,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
437,5635541,2022-06-30 07:26:00,0.61,13.0,1.0,6.5,10.8,26.4,50.2,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
438,5635521,2022-06-30 07:25:00,0.61,13.0,1.0,6.9,12.5,26.4,50.4,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
439,5635501,2022-06-30 07:24:00,0.61,13.0,1.0,6.5,13.7,26.4,50.4,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
440,5635481,2022-06-30 07:23:00,0.61,13.0,1.0,6.3,9.6,26.4,50.5,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
441,5635461,2022-06-30 07:22:00,0.61,13.0,1.0,6.9,11.8,26.4,50.6,0.9523809523809523,0.7729468599033817,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
442,5635440,2022-06-30 07:21:00,0.61,13.0,1.0,6.9,11.4,26.4,50.6,0.9523809523809523,0.7777777777777779,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
443,5635420,2022-06-30 07:20:00,0.61,13.0,1.0,6.7,11.5,26.4,50.5,0.9523809523809523,0.7729468599033817,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
444,5635400,2022-06-30 07:18:00,0.61,13.0,1.0,6.7,10.4,26.4,50.4,0.9523809523809523,0.7729468599033817,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
445,5635380,2022-06-30 07:17:00,0.61,13.0,1.0,6.8,10.7,26.4,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
446,5635360,2022-06-30 07:16:00,0.61,13.0,1.0,7.1,12.0,26.4,50.4,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9210526315789473,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
447,5635340,2022-06-30 07:15:00,0.61,13.0,1.0,7.2,11.9,26.4,50.4,1.0,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
448,5635319,2022-06-30 07:14:00,0.61,13.0,1.0,6.9,11.9,26.4,50.3,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
449,5635299,2022-06-30 07:13:00,0.61,13.0,1.0,6.9,11.3,26.4,50.6,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
450,5635279,2022-06-30 07:12:00,0.61,13.0,1.0,6.7,11.3,26.4,50.7,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
451,5635259,2022-06-30 07:11:00,0.61,13.0,1.0,7.4,16.2,26.4,51.0,0.9523809523809523,0.7729468599033817,0.9019607843137255,0.9210526315789473,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
452,5635239,2022-06-30 07:10:00,0.61,13.0,1.0,7.7,16.6,26.4,50.8,0.9523809523809523,0.7826086956521741,0.9019607843137255,0.9210526315789473,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
453,5635219,2022-06-30 07:09:00,0.61,13.0,1.0,7.3,11.9,26.4,50.9,0.9523809523809523,0.7681159420289856,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
454,5635199,2022-06-30 07:08:00,0.61,13.0,1.0,7.3,12.8,26.4,50.5,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
455,5635179,2022-06-30 07:07:00,0.61,13.0,1.0,6.8,9.9,26.4,50.3,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
456,5635159,2022-06-30 07:06:00,0.61,13.0,1.0,7.1,10.3,26.4,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.54999999999995,Mediano,1,0,0,0,0,0,0,0,0,0
457,5635139,2022-06-30 07:05:00,0.64,14.0,1.0,7.4,12.1,26.5,50.5,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
458,5635119,2022-06-30 07:04:00,0.64,14.0,1.0,7.6,12.0,26.5,50.3,0.9523809523809523,0.7681159420289856,0.8823529411764706,0.9122807017543859,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
459,5635099,2022-06-30 07:03:00,0.64,14.0,1.0,7.1,10.8,26.5,50.4,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9122807017543859,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
460,5635087,2022-06-30 06:59:00,0.64,14.0,1.0,7.6,13.6,26.5,50.4,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
461,5635067,2022-06-30 06:58:00,0.64,14.0,1.0,8.3,13.7,26.5,50.5,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9122807017543859,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
462,5635047,2022-06-30 06:57:00,0.64,14.0,1.0,8.0,13.3,26.5,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
463,5635027,2022-06-30 06:56:00,0.64,14.0,1.0,0.0,-1.0,26.5,50.4,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9122807017543859,fdba37,299.65,Bajo,0,1,0,0,0,0,0,0,0,0
464,5635007,2022-06-30 06:55:00,0.67,14.0,1.0,8.2,12.0,26.6,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
465,5634987,2022-06-30 06:54:00,0.64,14.0,1.0,7.8,13.7,26.5,50.5,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9122807017543859,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
466,5634967,2022-06-30 06:53:00,0.67,14.0,1.0,8.8,13.3,26.6,50.5,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
467,5634947,2022-06-30 06:52:00,0.64,14.0,1.0,8.5,13.9,26.5,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
468,5634927,2022-06-30 06:51:00,0.64,14.0,1.0,8.3,12.4,26.5,50.4,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9122807017543859,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
469,5634907,2022-06-30 06:50:00,0.64,14.0,1.0,8.5,12.5,26.5,50.5,0.9523809523809523,0.7487922705314011,0.9019607843137255,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
470,5634887,2022-06-30 06:49:00,0.64,14.0,1.0,7.8,11.9,26.5,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
471,5634867,2022-06-30 06:48:00,0.67,14.0,1.0,8.0,12.7,26.6,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9122807017543859,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
472,5634847,2022-06-30 06:47:00,0.67,14.0,1.0,8.5,14.8,26.6,50.4,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
473,5634827,2022-06-30 06:46:00,0.64,14.0,1.0,9.3,14.4,26.5,50.4,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
474,5634807,2022-06-30 06:45:00,0.64,14.0,1.0,9.0,14.3,26.5,50.5,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
475,5634787,2022-06-30 06:44:00,0.67,15.0,1.0,9.0,14.2,26.6,50.7,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,0,1,0,0,0,0,0,0,0
476,5634767,2022-06-30 06:42:00,0.67,14.0,1.0,9.1,15.0,26.6,50.4,1.0,0.7584541062801933,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
477,5634747,2022-06-30 06:41:00,0.67,14.0,1.0,8.6,12.5,26.6,50.5,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9122807017543859,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
478,5634727,2022-06-30 06:40:00,0.64,14.0,1.0,9.5,14.9,26.5,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
479,5634707,2022-06-30 06:39:00,0.64,14.0,1.0,0.0,-1.0,26.5,50.3,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9210526315789473,fdba37,299.65,Bajo,0,1,0,0,0,0,0,0,0,0
480,5634687,2022-06-30 06:38:00,0.67,14.0,1.0,0.0,-1.0,26.6,50.5,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9210526315789473,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
481,5634667,2022-06-30 06:37:00,0.67,14.0,1.0,9.7,15.0,26.6,50.4,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9122807017543859,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
482,5634647,2022-06-30 06:36:00,0.67,14.0,1.0,9.8,15.9,26.6,50.5,0.9523809523809523,0.7632850241545894,0.9019607843137255,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
483,5634627,2022-06-30 06:35:00,0.67,14.0,1.0,9.7,17.2,26.6,50.5,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
484,5634607,2022-06-30 06:34:00,0.67,14.0,1.0,10.2,15.4,26.6,50.5,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
485,5634587,2022-06-30 06:33:00,0.67,14.0,1.0,10.1,17.4,26.6,50.5,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
486,5634567,2022-06-30 06:32:00,0.67,14.0,1.0,0.0,-1.0,26.6,50.5,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
487,5634547,2022-06-30 06:31:00,0.64,14.0,1.0,10.6,16.8,26.5,50.4,0.9523809523809523,0.7536231884057972,0.9019607843137255,0.9210526315789473,fdba37,299.65,Mediano,0,1,0,0,0,0,0,0,0,0
488,5634527,2022-06-30 06:30:00,0.67,14.0,1.0,10.5,15.8,26.6,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
489,5634507,2022-06-30 06:29:00,0.67,14.0,1.0,11.1,18.6,26.6,50.5,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
490,5634487,2022-06-30 06:28:00,0.67,14.0,1.0,10.8,16.8,26.6,50.4,0.9523809523809523,0.7487922705314011,0.8823529411764706,0.9122807017543859,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
491,5634467,2022-06-30 06:27:00,0.67,14.0,1.0,11.2,17.3,26.6,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
492,5634447,2022-06-30 06:26:00,0.67,14.0,1.0,11.0,16.4,26.6,50.4,0.9523809523809523,0.7536231884057972,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
493,5634427,2022-06-30 06:25:00,0.67,14.0,1.0,10.8,17.1,26.6,50.5,0.9523809523809523,0.7584541062801933,0.9019607843137255,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
494,5634407,2022-06-30 06:24:00,0.67,14.0,1.0,11.5,19.3,26.6,50.5,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9298245614035088,fdba37,299.75,Alto,0,1,0,0,0,0,0,0,0,0
495,5634387,2022-06-30 06:23:00,0.67,14.0,1.0,10.7,16.5,26.6,50.5,0.9523809523809523,0.7584541062801933,0.8823529411764706,0.9298245614035088,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
496,5634367,2022-06-30 06:22:00,0.67,14.0,1.0,10.8,17.1,26.6,50.6,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
497,5634347,2022-06-30 06:21:00,0.67,14.0,1.0,11.0,17.6,26.6,50.6,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
498,5634327,2022-06-30 06:20:00,0.67,14.0,1.0,10.9,17.0,26.6,50.6,0.9523809523809523,0.7681159420289856,0.8823529411764706,0.9210526315789473,fdba37,299.75,Mediano,0,1,0,0,0,0,0,0,0,0
499,5634307,2022-06-30 06:18:00,0.67,15.0,1.0,11.6,18.0,26.6,50.7,0.9523809523809523,0.7632850241545894,0.8823529411764706,0.9210526315789473,fdba37,299.75,Alto,0,0,1,0,0,0,0,0,0,0
500,5634287,2022-06-30 06:17:00,0.67,15.0,1.0,12.2,19.5,26.6,50.7,0.9523809523809523,0.7777777777777779,0.8823529411764706,0.9298245614035088,fdba37,299.75,Alto,0,0,1,0,0,0,0,0,0,0
501,5634267,2022-06-30 06:16:00,0.67,14.0,1.0,11.9,18.7,26.6,50.6,0.9523809523809523,0.7777777777777779,0.8823529411764706,0.9210526315789473,fdba37,299.75,Alto,0,1,0,0,0,0,0,0,0,0
502,5634247,2022-06-30 06:15:00,0.67,14.0,1.0,12.4,19.7,26.6,50.6,0.9523809523809523,0.7777777777777779,0.9019607843137255,0.9298245614035088,fdba37,299.75,Alto,0,1,0,0,0,0,0,0,0,0
503,5634227,2022-06-30 06:14:00,0.67,14.0,1.0,0.0,-1.0,26.6,50.6,0.9523809523809523,0.7777777777777779,0.8823529411764706,0.9210526315789473,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
504,5634207,2022-06-30 06:13:00,0.67,14.0,1.0,0.0,-1.0,26.6,50.6,0.9523809523809523,0.7777777777777779,0.8823529411764706,0.9298245614035088,fdba37,299.75,Bajo,0,1,0,0,0,0,0,0,0,0
505,5634187,2022-06-30 06:12:00,0.67,15.0,1.0,12.6,20.4,26.6,50.7,0.9523809523809523,0.7826086956521741,0.8823529411764706,0.9298245614035088,fdba37,299.75,Alto,0,0,1,0,0,0,0,0,0,0
506,5634167,2022-06-30 06:11:00,0.67,15.0,1.0,12.3,20.3,26.6,50.7,0.9523809523809523,0.7826086956521741,0.8823529411764706,0.9298245614035088,fdba37,299.75,Alto,0,0,1,0,0,0,0,0,0,0
507,5634147,2022-06-30 06:10:00,0.67,15.0,1.0,13.0,24.8,26.6,50.7,0.9523809523809523,0.7826086956521741,0.8823529411764706,0.9298245614035088,fdba37,299.75,Alto,0,0,1,0,0,0,0,0,0,0
